order_id,customer_id,order_date,channel,region,category,revenue,cost,returned,delivered_late
O0012642,C03696,2025-06-11,Organic,East,Beauty,136.03,74.34,False,False
O0012643,C02135,2025-06-11,Organic,Central,Beauty,297.14,176.14,False,False
O0012644,C00738,2025-06-11,Organic,West,Home,571.43,381.74,False,False
O0012645,C02327,2025-06-11,Organic,North,Sports,267.37,170.73,False,False
O0012646,C02135,2025-06-11,Organic,Central,Electronics,1286.87,894.93,False,False
O0012647,C03631,2025-06-11,Organic,East,Electronics,828.76,590.16,False,False
O0012648,C02135,2025-06-11,Organic,Central,Electronics,588.44,372.25,False,False
O0012649,C03744,2025-06-11,Organic,East,Beauty,226.3,129.21,False,False
O0012650,C02135,2025-06-11,Organic,Central,Sports,252.82,155.88,False,False
O0012651,C02362,2025-06-11,Organic,Central,Home,521.54,286.4,False,False
O0012652,C00505,2025-06-11,Organic,South,Beauty,427.21,284.96,False,False
O0012653,C01050,2025-06-11,Organic,North,Sports,325.88,221.87,False,False
O0012654,C01294,2025-06-11,Organic,North,Home,647.15,336.82,False,False
O0012655,C03369,2025-06-11,Organic,Central,Sports,236.21,162.76,False,False
O0012656,C03318,2025-06-11,Organic,North,Home,492.71,298.45,False,False
O0012657,C00505,2025-06-11,Paid Search,South,Electronics,746.96,480.78,False,False
O0012658,C02980,2025-06-11,Paid Search,Central,Home,641.51,440.97,False,False
O0012659,C03697,2025-06-11,Paid Search,North,Fashion,133.24,82.95,False,False
O0012660,C00338,2025-06-11,Paid Search,South,Beauty,162.12,112.04,False,False
O0012661,C01937,2025-06-11,Paid Search,East,Beauty,108.01,68.86,False,False
O0012662,C02725,2025-06-11,Paid Search,West,Sports,233.52,150.13,False,False
O0012663,C02135,2025-06-11,Paid Search,Central,Home,411.68,208.68,False,False
O0012664,C02290,2025-06-11,Paid Search,South,Fashion,531.99,271.08,False,True
O0012665,C02290,2025-06-11,Paid Search,South,Sports,273.45,139.15,False,False
O0012666,C00505,2025-06-11,Paid Search,South,Electronics,824.47,419.85,False,False
O0012667,C03725,2025-06-11,Paid Search,West,Fashion,363.6,227.9,False,False
O0012668,C02135,2025-06-11,Paid Search,Central,Fashion,198.8,129.33,False,False
O0012669,C02290,2025-06-11,Paid Search,South,Beauty,323.65,201.1,False,False
O0012670,C03744,2025-06-11,Paid Search,East,Electronics,1236.15,626.24,False,False
O0012671,C01437,2025-06-11,Paid Search,Central,Beauty,199.1,125.94,False,False
O0012672,C02135,2025-06-11,Paid Search,Central,Home,290.63,148.71,False,False
O0012673,C01294,2025-06-11,Paid Search,North,Sports,420.67,270.73,False,False
O0012674,C00980,2025-06-11,Paid Search,Central,Beauty,269.62,182.18,False,False
O0012675,C01050,2025-06-11,Paid Search,North,Home,593.76,375.31,False,False
O0012676,C00505,2025-06-11,Paid Search,South,Fashion,529.29,347.19,True,False
O0012677,C02290,2025-06-11,Paid Search,South,Sports,569.03,361.44,False,False
O0012678,C02135,2025-06-11,Paid Search,Central,Beauty,165.66,87.88,True,False
O0012679,C00151,2025-06-11,Paid Search,Central,Beauty,285.78,148.05,False,False
O0012680,C03960,2025-06-11,Paid Search,East,Home,168.94,107.96,False,False
O0012681,C03647,2025-06-11,Social,South,Sports,205.95,133.67,False,False
O0012682,C00456,2025-06-11,Social,East,Electronics,783.76,416.69,False,False
O0012683,C01050,2025-06-11,Social,North,Fashion,239.24,170.3,True,False
O0012684,C01510,2025-06-11,Social,Central,Electronics,1125.17,748.09,False,False
O0012685,C03056,2025-06-11,Social,North,Electronics,459.04,304.72,True,False
O0012686,C01792,2025-06-11,Social,Central,Electronics,797.74,475.6,False,False
O0012687,C00270,2025-06-11,Social,Central,Sports,542.14,384.44,False,False
O0012688,C00047,2025-06-11,Social,North,Beauty,108.9,65.87,False,False
O0012689,C02290,2025-06-11,Social,South,Beauty,164.27,100.35,False,False
O0012690,C00505,2025-06-11,Social,South,Home,270.38,180.69,False,False
O0012691,C01510,2025-06-11,Social,Central,Fashion,244.96,167.27,False,False
O0012692,C01510,2025-06-11,Social,Central,Beauty,160.25,82.93,False,False
O0012693,C00505,2025-06-11,Affiliate,South,Fashion,263.64,175.42,False,False
O0012694,C02290,2025-06-11,Affiliate,South,Beauty,372.45,205.01,False,False
O0012695,C00505,2025-06-11,Affiliate,South,Electronics,1313.42,823.72,False,False
O0012696,C02135,2025-06-11,Affiliate,Central,Beauty,276.66,175.06,False,False
O0012697,C00738,2025-06-11,Affiliate,West,Sports,655.89,440.44,False,False
O0012698,C00505,2025-06-11,Affiliate,South,Sports,427.19,246.59,False,False
O0012699,C02239,2025-06-11,Affiliate,South,Home,1248.14,797.21,False,False
O0012700,C01737,2025-06-11,Affiliate,East,Sports,287.66,188.86,False,False
O0012701,C02290,2025-06-11,Affiliate,South,Fashion,414.07,229.08,False,False
O0012702,C01748,2025-06-11,Email,West,Fashion,388.78,255.09,False,False
O0012703,C03833,2025-06-11,Email,South,Home,493.12,340.37,False,False
O0012704,C02135,2025-06-11,Email,Central,Fashion,190.47,118.39,False,True
O0012705,C02005,2025-06-11,Email,West,Fashion,205.85,133.43,True,False
O0012706,C02135,2025-06-11,Email,Central,Fashion,319.16,227.39,False,False
O0012707,C04000,2025-06-11,Email,East,Electronics,769.35,421.6,False,False
O0012708,C02290,2025-06-11,Email,South,Home,370.17,222.49,False,False
O0012709,C01203,2025-06-11,Email,North,Sports,279.72,180.69,False,False
O0012710,C02290,2025-06-11,Email,South,Fashion,152.49,103.55,False,False
O0012711,C03696,2025-06-11,Email,East,Beauty,212.62,151.43,False,False
O0012712,C02290,2025-06-11,Email,South,Electronics,1102.94,611.84,False,False
O0012713,C00505,2025-06-11,Email,South,Fashion,286.36,197.36,False,False
O0012714,C02135,2025-06-11,Email,Central,Fashion,266.37,175.48,False,False
O0012715,C01510,2025-06-11,Email,Central,Fashion,147.52,81.24,False,False
O0012716,C02327,2025-06-11,Email,North,Fashion,316.73,213.11,True,False
O0012717,C01139,2025-06-11,Email,East,Electronics,299.96,196.01,False,False
O0012718,C00505,2025-06-11,Email,South,Electronics,703.07,487.32,False,False
O0012719,C01792,2025-06-11,Email,Central,Electronics,504.21,288.08,False,False
O0012720,C03723,2025-06-11,Email,Central,Beauty,236.75,161.38,False,False
O0012721,C02135,2025-06-11,Email,Central,Home,320.45,212.24,False,False
O0012722,C00899,2025-06-11,Email,South,Electronics,865.38,511.1,False,False
O0012723,C00505,2025-06-11,Email,South,Fashion,645.49,403.4,False,False
O0012724,C00505,2025-06-11,Email,South,Fashion,291.3,198.94,False,False
O0012725,C02773,2025-06-11,Email,Central,Home,444.32,222.98,False,False
O0012726,C00211,2025-06-11,Email,West,Beauty,260.07,168.05,False,False
O0012727,C03744,2025-06-11,Email,East,Home,339.81,182.08,True,False
O0012728,C02290,2025-06-11,Email,South,Fashion,404.65,247.38,False,False
O0012729,C00908,2025-06-12,Organic,South,Beauty,247.85,138.74,False,False
O0012730,C03713,2025-06-12,Organic,East,Home,262.73,167.17,False,False
O0012731,C03161,2025-06-12,Organic,West,Electronics,1080.64,777.47,False,False
O0012732,C01436,2025-06-12,Organic,East,Fashion,320.19,225.54,False,False
O0012733,C02135,2025-06-12,Organic,Central,Fashion,335.82,197.92,False,False
O0012734,C01510,2025-06-12,Organic,Central,Beauty,173.02,102.11,True,False
O0012735,C01098,2025-06-12,Organic,South,Electronics,974.56,612.86,False,False
O0012736,C01203,2025-06-12,Organic,North,Fashion,206.38,138.8,True,False
O0012737,C00867,2025-06-12,Organic,South,Home,257.83,152.27,False,False
O0012738,C00980,2025-06-12,Organic,Central,Sports,199.47,126.72,False,False
O0012739,C00456,2025-06-12,Organic,East,Sports,454.77,311.94,False,False
O0012740,C02290,2025-06-12,Organic,South,Fashion,499.94,353.19,False,False
O0012741,C03696,2025-06-12,Organic,East,Home,269.3,157.98,False,False
O0012742,C02740,2025-06-12,Organic,North,Fashion,210.4,105.46,False,False
O0012743,C03009,2025-06-12,Organic,East,Sports,296.93,173.79,False,True
O0012744,C03600,2025-06-12,Organic,East,Electronics,647.71,359.33,False,False
O0012745,C02135,2025-06-12,Organic,Central,Sports,191.49,132.5,False,False
O0012746,C02740,2025-06-12,Organic,North,Fashion,263.89,148.12,False,False
O0012747,C01799,2025-06-12,Organic,South,Beauty,117.58,73.78,False,False
O0012748,C02290,2025-06-12,Organic,South,Fashion,590.84,362.46,False,False
O0012749,C00833,2025-06-12,Organic,South,Electronics,1750.4,894.53,False,False
O0012750,C03056,2025-06-12,Organic,North,Home,538.21,301.72,False,False
O0012751,C03600,2025-06-12,Organic,East,Sports,233.76,128.03,False,False
O0012752,C03600,2025-06-12,Organic,East,Home,167.77,96.38,False,False
O0012753,C00219,2025-06-12,Paid Search,North,Fashion,276.18,170.24,True,False
O0012754,C01303,2025-06-12,Paid Search,Central,Fashion,402.98,232.96,False,False
O0012755,C02135,2025-06-12,Paid Search,Central,Electronics,895.47,570.46,False,False
O0012756,C01877,2025-06-12,Paid Search,South,Beauty,258.98,181.21,False,False
O0012757,C02290,2025-06-12,Paid Search,South,Sports,712.55,419.72,False,False
O0012758,C02290,2025-06-12,Paid Search,South,Electronics,737.45,477.64,False,False
O0012759,C02290,2025-06-12,Paid Search,South,Fashion,187.45,110.6,False,False
O0012760,C02135,2025-06-12,Paid Search,Central,Electronics,650.66,330.98,False,True
O0012761,C02290,2025-06-12,Paid Search,South,Beauty,146.43,87.37,True,False
O0012762,C02290,2025-06-12,Paid Search,South,Electronics,1045.93,545.14,False,False
O0012763,C00456,2025-06-12,Paid Search,East,Beauty,213.32,124.99,False,False
O0012764,C03053,2025-06-12,Paid Search,North,Beauty,128.4,88.22,False,True
O0012765,C00881,2025-06-12,Paid Search,South,Home,377.29,233.67,False,False
O0012766,C02290,2025-06-12,Paid Search,South,Electronics,801.13,437.65,False,False
O0012767,C03600,2025-06-12,Paid Search,East,Electronics,722.09,450.38,False,False
O0012768,C03600,2025-06-12,Paid Search,East,Fashion,155.97,105.09,False,False
O0012769,C00456,2025-06-12,Paid Search,East,Fashion,122.64,79.23,False,False
O0012770,C02290,2025-06-12,Paid Search,South,Electronics,858.77,506.11,False,False
O0012771,C01946,2025-06-12,Paid Search,North,Home,660.82,375.55,False,False
O0012772,C03696,2025-06-12,Paid Search,East,Fashion,234.26,128.52,False,False
O0012773,C02135,2025-06-12,Paid Search,Central,Electronics,747.82,511.28,False,False
O0012774,C01064,2025-06-12,Paid Search,West,Sports,425.73,258.61,False,False
O0012775,C02172,2025-06-12,Social,North,Beauty,386.51,245.43,False,False
O0012776,C03744,2025-06-12,Social,East,Sports,317.84,196.4,False,False
O0012777,C02290,2025-06-12,Social,South,Fashion,252.82,148.52,False,False
O0012778,C02290,2025-06-12,Social,South,Home,233.53,150.79,False,False
O0012779,C02290,2025-06-12,Social,South,Fashion,451.4,289.36,False,False
O0012780,C03056,2025-06-12,Social,North,Home,278.75,171.64,False,False
O0012781,C01510,2025-06-12,Social,Central,Electronics,463.32,267.14,False,False
O0012782,C02899,2025-06-12,Social,South,Fashion,438.73,260.74,False,False
O0012783,C02290,2025-06-12,Social,South,Beauty,214.92,117.97,False,False
O0012784,C04000,2025-06-12,Social,East,Fashion,318.15,203.44,False,False
O0012785,C00980,2025-06-12,Social,Central,Electronics,862.46,571.09,False,False
O0012786,C02290,2025-06-12,Social,South,Fashion,145.62,97.06,False,False
O0012787,C02290,2025-06-12,Social,South,Sports,294.69,185.86,False,False
O0012788,C03600,2025-06-12,Affiliate,East,Home,1175.37,743.38,False,False
O0012789,C02290,2025-06-12,Affiliate,South,Home,263.78,169.94,False,False
O0012790,C02890,2025-06-12,Affiliate,North,Beauty,70.75,42.56,False,False
O0012791,C03600,2025-06-12,Affiliate,East,Fashion,238.51,127.29,False,False
O0012792,C03600,2025-06-12,Affiliate,East,Electronics,973.29,645.87,False,False
O0012793,C03600,2025-06-12,Affiliate,East,Electronics,568.95,383.79,False,False
O0012794,C02899,2025-06-12,Affiliate,South,Sports,357.11,228.88,False,False
O0012795,C02290,2025-06-12,Affiliate,South,Fashion,203.74,131.65,True,False
O0012796,C00211,2025-06-12,Affiliate,West,Fashion,139.77,77.18,False,False
O0012797,C00980,2025-06-12,Affiliate,Central,Home,412.57,207.15,False,False
O0012798,C01988,2025-06-12,Affiliate,South,Sports,417.85,216.69,False,False
O0012799,C03661,2025-06-12,Affiliate,East,Fashion,276.24,185.13,False,False
O0012800,C02290,2025-06-12,Affiliate,South,Home,179.02,102.01,False,False
O0012801,C02290,2025-06-12,Affiliate,South,Fashion,560.22,306.23,False,False
O0012802,C03957,2025-06-12,Affiliate,East,Beauty,182.23,97.51,False,False
O0012803,C00155,2025-06-12,Affiliate,North,Electronics,639.58,373.38,False,False
O0012804,C01946,2025-06-12,Email,North,Home,282.29,169.18,False,False
O0012805,C02135,2025-06-12,Email,Central,Sports,236.7,130.08,True,False
O0012806,C02290,2025-06-12,Email,South,Sports,208.81,145.91,False,True
O0012807,C00980,2025-06-12,Email,Central,Beauty,369.9,220.43,False,False
O0012808,C01203,2025-06-12,Email,North,Home,464.48,309.36,False,False
O0012809,C01292,2025-06-12,Email,South,Fashion,145.5,101.5,False,False
O0012810,C03600,2025-06-12,Email,East,Home,361.07,207.77,False,False
O0012811,C03056,2025-06-12,Email,North,Sports,272.23,184.29,False,False
O0012812,C00244,2025-06-12,Email,West,Electronics,2166.99,1085.52,False,True
O0012813,C03600,2025-06-12,Email,East,Sports,260.05,156.93,False,False
O0012814,C01029,2025-06-12,Email,East,Home,458.48,250.82,False,False
O0012815,C02415,2025-06-12,Email,West,Fashion,547.51,372.71,False,False
O0012816,C02290,2025-06-12,Email,South,Home,543.69,368.22,False,False
O0012817,C00980,2025-06-12,Email,Central,Electronics,975.29,604.08,False,False
O0012818,C00219,2025-06-12,Email,North,Fashion,363.77,218.63,True,True
O0012819,C02290,2025-06-12,Email,South,Home,709.04,485.28,False,False
O0012820,C02290,2025-06-12,Email,South,Electronics,783.6,479.77,False,False
O0012821,C01510,2025-06-13,Organic,Central,Beauty,113.54,80.4,False,False
O0012822,C00738,2025-06-13,Organic,West,Fashion,193.41,133.38,False,False
O0012823,C03744,2025-06-13,Organic,East,Sports,176.07,119.77,False,False
O0012824,C02135,2025-06-13,Organic,Central,Sports,263.08,143.39,False,True
O0012825,C01510,2025-06-13,Organic,Central,Fashion,119.24,72.41,False,False
O0012826,C01220,2025-06-13,Organic,Central,Electronics,527.93,349.92,False,False
O0012827,C02005,2025-06-13,Organic,West,Sports,281.96,161.27,False,False
O0012828,C02290,2025-06-13,Organic,South,Electronics,1860.51,1166.04,False,False
O0012829,C01220,2025-06-13,Organic,Central,Fashion,194.78,108.84,False,False
O0012830,C01098,2025-06-13,Organic,South,Beauty,263.97,148.42,False,False
O0012831,C01220,2025-06-13,Organic,Central,Electronics,624.49,371.5,False,False
O0012832,C02290,2025-06-13,Organic,South,Beauty,366.57,258.88,False,False
O0012833,C01220,2025-06-13,Organic,Central,Electronics,925.7,605.13,False,False
O0012834,C00738,2025-06-13,Organic,West,Beauty,334.37,238.16,False,False
O0012835,C02135,2025-06-13,Organic,Central,Fashion,582.27,395.54,False,False
O0012836,C00456,2025-06-13,Organic,East,Fashion,232.31,141.79,False,False
O0012837,C02290,2025-06-13,Organic,South,Sports,594.16,380.95,False,False
O0012838,C03744,2025-06-13,Organic,East,Electronics,1420.01,849.5,True,False
O0012839,C02731,2025-06-13,Organic,East,Sports,388.22,195.95,False,False
O0012840,C01510,2025-06-13,Organic,Central,Fashion,504.43,278.07,False,False
O0012841,C04000,2025-06-13,Organic,East,Electronics,768.76,492.51,False,False
O0012842,C00908,2025-06-13,Organic,South,Sports,347.31,248.7,False,False
O0012843,C01632,2025-06-13,Organic,East,Electronics,287.48,171.66,False,False
O0012844,C02135,2025-06-13,Paid Search,Central,Home,221.88,147.66,False,False
O0012845,C00456,2025-06-13,Paid Search,East,Electronics,1343.03,887.86,False,False
O0012846,C01294,2025-06-13,Paid Search,North,Electronics,821.76,553.74,False,False
O0012847,C00881,2025-06-13,Paid Search,South,Home,538.13,373.22,False,False
O0012848,C03971,2025-06-13,Paid Search,North,Home,239.4,136.98,False,False
O0012849,C01792,2025-06-13,Paid Search,Central,Electronics,560.81,306.83,False,False
O0012850,C02290,2025-06-13,Paid Search,South,Beauty,195.78,130.45,False,False
O0012851,C00051,2025-06-13,Paid Search,South,Beauty,346.17,191.55,True,False
O0012852,C01220,2025-06-13,Paid Search,Central,Sports,749.97,495.9,False,False
O0012853,C02667,2025-06-13,Paid Search,North,Home,700.83,486.76,False,False
O0012854,C00912,2025-06-13,Paid Search,South,Electronics,998.47,706.13,False,False
O0012855,C02290,2025-06-13,Paid Search,South,Beauty,275.96,190.65,False,False
O0012856,C02135,2025-06-13,Paid Search,Central,Home,474.41,263.82,False,True
O0012857,C03744,2025-06-13,Social,East,Beauty,310.94,170.99,False,False
O0012858,C01212,2025-06-13,Social,South,Fashion,178.57,126.35,True,False
O0012859,C02290,2025-06-13,Social,South,Home,446.82,230.42,False,False
O0012860,C02290,2025-06-13,Social,South,Home,467.47,280.1,False,False
O0012861,C02290,2025-06-13,Social,South,Beauty,254.83,157.11,True,False
O0012862,C01362,2025-06-13,Social,South,Electronics,486.6,292.36,False,True
O0012863,C00980,2025-06-13,Social,Central,Home,312.43,197.7,False,False
O0012864,C02290,2025-06-13,Social,South,Electronics,248.81,145.46,False,False
O0012865,C02135,2025-06-13,Social,Central,Beauty,93.58,63.67,False,False
O0012866,C01946,2025-06-13,Social,North,Fashion,189.82,126.87,False,False
O0012867,C02290,2025-06-13,Social,South,Electronics,758.37,503.83,False,False
O0012868,C02290,2025-06-13,Social,South,Home,420.85,288.04,False,False
O0012869,C02290,2025-06-13,Social,South,Beauty,152.57,97.98,False,True
O0012870,C00219,2025-06-13,Affiliate,North,Home,1463.1,822.41,False,False
O0012871,C03217,2025-06-13,Affiliate,Central,Beauty,140.23,72.67,False,False
O0012872,C03744,2025-06-13,Affiliate,East,Fashion,254.46,167.45,False,False
O0012873,C01220,2025-06-13,Affiliate,Central,Home,263.16,148.35,False,False
O0012874,C02290,2025-06-13,Affiliate,South,Sports,368.32,189.48,False,False
O0012875,C01050,2025-06-13,Affiliate,North,Fashion,176.83,115.85,False,False
O0012876,C02290,2025-06-13,Email,South,Home,1532.74,1005.3,False,False
O0012877,C01220,2025-06-13,Email,Central,Home,579.8,321.53,False,False
O0012878,C02290,2025-06-13,Email,South,Sports,236.7,167.3,False,False
O0012879,C03161,2025-06-13,Email,West,Electronics,490.62,273.87,True,False
O0012880,C00456,2025-06-13,Email,East,Electronics,1012.76,714.53,False,False
O0012881,C00791,2025-06-13,Email,South,Beauty,261.7,144.51,False,False
O0012882,C02135,2025-06-13,Email,Central,Fashion,414.12,214.92,True,False
O0012883,C01510,2025-06-13,Email,Central,Beauty,154.93,106.5,False,False
O0012884,C00456,2025-06-13,Email,East,Beauty,261.98,171.57,True,False
O0012885,C01510,2025-06-13,Email,Central,Beauty,315.72,161.86,False,False
O0012886,C02234,2025-06-13,Email,East,Beauty,210.62,111.11,False,False
O0012887,C01399,2025-06-13,Email,Central,Fashion,251.52,151.64,False,True
O0012888,C00738,2025-06-13,Email,West,Fashion,228.34,139.17,False,False
O0012889,C01987,2025-06-13,Email,West,Home,301.45,166.52,False,False
O0012890,C02290,2025-06-13,Email,South,Beauty,81.49,54.53,True,False
O0012891,C01332,2025-06-13,Email,West,Beauty,260.56,183.01,False,False
O0012892,C02290,2025-06-13,Email,South,Home,439.83,271.5,False,False
O0012893,C01510,2025-06-13,Email,Central,Electronics,731.83,448.16,False,False
O0012894,C01220,2025-06-13,Email,Central,Sports,451.26,282.48,True,False
O0012895,C02290,2025-06-14,Organic,South,Beauty,307.73,177.59,False,False
O0012896,C03744,2025-06-14,Organic,East,Sports,176.27,115.84,False,True
O0012897,C03921,2025-06-14,Organic,North,Home,592.01,313.39,False,False
O0012898,C01988,2025-06-14,Organic,South,Home,258.19,151.48,False,False
O0012899,C03642,2025-06-14,Organic,North,Home,631.61,344.32,False,False
O0012900,C03044,2025-06-14,Organic,North,Beauty,281.05,158.23,False,False
O0012901,C00208,2025-06-14,Organic,East,Home,494.18,270.55,False,False
O0012902,C02427,2025-06-14,Organic,Central,Electronics,549.38,300.78,False,False
O0012903,C03744,2025-06-14,Organic,East,Electronics,723.44,444.15,False,False
O0012904,C00208,2025-06-14,Organic,East,Electronics,345.22,173.03,False,False
O0012905,C02290,2025-06-14,Organic,South,Sports,237.13,130.89,False,False
O0012906,C03696,2025-06-14,Organic,East,Sports,348.11,185.2,False,False
O0012907,C02866,2025-06-14,Paid Search,North,Beauty,235.09,167.91,False,False
O0012908,C00208,2025-06-14,Paid Search,East,Home,431.62,290.79,False,False
O0012909,C00208,2025-06-14,Paid Search,East,Sports,365.04,184.39,False,False
O0012910,C02135,2025-06-14,Paid Search,Central,Fashion,593.56,327.62,False,False
O0012911,C02290,2025-06-14,Paid Search,South,Beauty,118.74,76.9,False,False
O0012912,C00456,2025-06-14,Paid Search,East,Electronics,279.0,181.07,False,False
O0012913,C00308,2025-06-14,Paid Search,Central,Home,186.68,102.38,False,False
O0012914,C00740,2025-06-14,Paid Search,East,Beauty,281.79,193.62,False,False
O0012915,C03697,2025-06-14,Paid Search,North,Electronics,869.64,604.62,False,False
O0012916,C02135,2025-06-14,Social,Central,Sports,383.31,200.69,False,False
O0012917,C02290,2025-06-14,Social,South,Electronics,762.55,413.01,False,True
O0012918,C00208,2025-06-14,Social,East,Fashion,358.73,241.51,False,False
O0012919,C00208,2025-06-14,Social,East,Electronics,855.3,557.3,True,False
O0012920,C01510,2025-06-14,Social,Central,Fashion,231.37,134.07,False,False
O0012921,C00407,2025-06-14,Social,West,Electronics,1435.77,925.88,False,False
O0012922,C03480,2025-06-14,Social,Central,Sports,506.3,272.68,False,False
O0012923,C01098,2025-06-14,Social,South,Home,361.43,220.2,False,False
O0012924,C03292,2025-06-14,Social,Central,Fashion,273.25,157.93,True,True
O0012925,C01510,2025-06-14,Social,Central,Beauty,701.64,401.96,False,False
O0012926,C02135,2025-06-14,Social,Central,Electronics,1112.4,691.58,False,False
O0012927,C03056,2025-06-14,Affiliate,North,Sports,252.1,128.65,False,False
O0012928,C03697,2025-06-14,Affiliate,North,Fashion,185.06,103.12,False,False
O0012929,C00196,2025-06-14,Affiliate,East,Sports,353.52,190.89,False,False
O0012930,C00296,2025-06-14,Affiliate,South,Electronics,1539.81,1074.48,False,False
O0012931,C02135,2025-06-14,Affiliate,Central,Electronics,768.25,488.48,False,False
O0012932,C01505,2025-06-14,Affiliate,Central,Electronics,1022.98,591.36,False,False
O0012933,C02290,2025-06-14,Affiliate,South,Electronics,624.14,446.96,False,False
O0012934,C03744,2025-06-14,Affiliate,East,Fashion,394.52,255.43,False,False
O0012935,C02290,2025-06-14,Affiliate,South,Sports,716.64,433.01,False,False
O0012936,C00208,2025-06-14,Affiliate,East,Beauty,352.77,223.28,False,False
O0012937,C00980,2025-06-14,Affiliate,Central,Beauty,186.9,120.8,False,False
O0012938,C03144,2025-06-14,Email,Central,Home,409.89,237.27,False,False
O0012939,C02041,2025-06-14,Email,East,Home,218.22,116.28,False,True
O0012940,C01633,2025-06-14,Email,North,Fashion,367.42,255.32,True,False
O0012941,C00208,2025-06-14,Email,East,Home,490.68,302.89,False,False
O0012942,C02290,2025-06-14,Email,South,Fashion,291.02,184.65,False,False
O0012943,C00208,2025-06-14,Email,East,Sports,744.04,457.56,False,False
O0012944,C00791,2025-06-14,Email,South,Sports,143.85,98.44,False,False
O0012945,C01635,2025-06-14,Email,West,Fashion,214.22,125.53,False,False
O0012946,C01050,2025-06-14,Email,North,Sports,308.68,164.79,False,False
O0012947,C00208,2025-06-14,Email,East,Electronics,811.09,545.08,False,False
O0012948,C00908,2025-06-14,Email,South,Home,312.08,163.33,True,False
O0012949,C00208,2025-06-14,Email,East,Fashion,256.87,149.84,False,False
O0012950,C02290,2025-06-15,Organic,South,Fashion,171.88,103.35,False,False
O0012951,C02290,2025-06-15,Organic,South,Sports,316.31,201.03,False,False
O0012952,C02447,2025-06-15,Organic,East,Fashion,175.06,115.04,False,False
O0012953,C03697,2025-06-15,Organic,North,Beauty,222.43,155.03,False,False
O0012954,C02361,2025-06-15,Organic,East,Fashion,208.6,140.57,True,False
O0012955,C01665,2025-06-15,Organic,Central,Home,309.04,170.27,False,True
O0012956,C02135,2025-06-15,Organic,Central,Electronics,699.42,358.56,False,False
O0012957,C02909,2025-06-15,Organic,East,Electronics,1023.19,537.74,False,False
O0012958,C02135,2025-06-15,Organic,Central,Home,406.37,270.22,True,False
O0012959,C00456,2025-06-15,Organic,East,Fashion,326.8,210.9,True,False
O0012960,C02051,2025-06-15,Organic,Central,Sports,194.68,139.16,False,False
O0012961,C01748,2025-06-15,Organic,West,Electronics,802.82,469.91,False,True
O0012962,C02311,2025-06-15,Organic,North,Fashion,504.17,351.62,False,False
O0012963,C03942,2025-06-15,Organic,North,Beauty,411.62,230.56,False,False
O0012964,C02290,2025-06-15,Organic,South,Fashion,273.33,149.6,False,False
O0012965,C02447,2025-06-15,Organic,East,Electronics,812.19,496.68,False,False
O0012966,C02312,2025-06-15,Organic,North,Beauty,400.67,265.8,False,False
O0012967,C01336,2025-06-15,Organic,East,Home,347.77,226.3,False,False
O0012968,C02290,2025-06-15,Organic,South,Fashion,241.78,173.91,False,True
O0012969,C01792,2025-06-15,Organic,Central,Electronics,515.13,259.75,False,False
O0012970,C02536,2025-06-15,Organic,East,Electronics,451.94,293.38,False,True
O0012971,C01241,2025-06-15,Organic,West,Fashion,440.38,275.3,True,False
O0012972,C02290,2025-06-15,Organic,South,Home,638.36,444.99,False,False
O0012973,C03697,2025-06-15,Organic,North,Beauty,279.59,196.43,False,False
O0012974,C02290,2025-06-15,Organic,South,Beauty,225.18,139.52,False,False
O0012975,C02447,2025-06-15,Paid Search,East,Sports,484.62,331.85,False,False
O0012976,C02447,2025-06-15,Paid Search,East,Electronics,695.36,438.94,False,False
O0012977,C01362,2025-06-15,Paid Search,South,Beauty,360.88,248.6,False,False
O0012978,C02135,2025-06-15,Paid Search,Central,Electronics,1287.71,677.7,False,False
O0012979,C02290,2025-06-15,Paid Search,South,Home,403.6,213.97,False,False
O0012980,C03744,2025-06-15,Paid Search,East,Fashion,149.13,89.25,False,False
O0012981,C02415,2025-06-15,Paid Search,West,Sports,340.45,211.3,False,False
O0012982,C02199,2025-06-15,Paid Search,Central,Electronics,1316.65,823.67,False,False
O0012983,C02789,2025-06-15,Paid Search,West,Beauty,396.54,266.65,False,False
O0012984,C02290,2025-06-15,Paid Search,South,Fashion,325.73,181.6,False,False
O0012985,C03744,2025-06-15,Paid Search,East,Sports,417.05,209.15,False,False
O0012986,C01510,2025-06-15,Paid Search,Central,Fashion,253.49,175.11,False,False
O0012987,C00558,2025-06-15,Social,Central,Beauty,177.1,114.46,False,False
O0012988,C02447,2025-06-15,Social,East,Home,402.25,285.6,True,False
O0012989,C02447,2025-06-15,Social,East,Electronics,632.48,384.55,False,False
O0012990,C02290,2025-06-15,Social,South,Home,267.1,181.85,False,False
O0012991,C02970,2025-06-15,Social,South,Electronics,521.69,274.69,False,True
O0012992,C00980,2025-06-15,Social,Central,Beauty,166.32,98.17,False,False
O0012993,C02135,2025-06-15,Social,Central,Sports,282.53,159.87,False,True
O0012994,C02135,2025-06-15,Social,Central,Electronics,1698.88,856.16,True,True
O0012995,C01510,2025-06-15,Social,Central,Fashion,577.84,389.08,False,False
O0012996,C02447,2025-06-15,Social,East,Home,502.63,287.44,False,False
O0012997,C01050,2025-06-15,Social,North,Sports,1078.82,713.4,False,False
O0012998,C02135,2025-06-15,Social,Central,Home,389.35,196.31,True,False
